"from","to","capacity","length","ftime","B","power","speed","toll","type"
"2080",2428,6000,0.42,0.337,0.15,4,62,0,2
"2081",2082,1e+05,0.04,0,0.15,4,0.9,0.4,1
"2082",2126,6000,0.42,0.337,0.15,4,62,0,2
"2083",1966,1440,0.93,1.24,0.15,4,42,0,1
"2083",2322,1440,0.6,0.9,0.15,4,38,0,1
"2083",10691,1440,1.04,1.387,0.15,4,42,0,1
"2083",10692,990,0.51,0.765,0.15,4,38,0,1
"2084",2069,405,0.49,1.176,0.15,4,22,0,1
"2084",2085,450,0.51,1.53,0.15,4,18,0,1
"2084",4431,405,0.51,1.53,0.15,4,18,0,1
"2085",2084,810,0.51,1.53,0.15,4,18,0,1
"2085",10613,1440,0.5,0.857,0.15,4,32,0,1
"2085",10614,1620,0.5,0.857,0.15,4,32,0,1
"2086",2088,405,0.31,0.744,0.15,4,22,0,1
"2086",7670,648,1.02,2.04,0.15,4,27,0,1
"2086",9626,711,0.5,1.2,0.15,4,25,0,1
"2086",10629,396,1,2.4,0.15,4,23,0,1
"2087",7670,2040,0.37,0.555,0.15,4,36,0,1
"2087",10077,1580,0.19,0.38,0.15,4,28,0,1
"2087",10635,1440,0.81,1.215,0.15,4,38,0,1
"2088",2086,405,0.31,0.744,0.15,4,22,0,1
"2088",9627,2100,0.5,1,0.15,4,28,0,1
"2088",10077,1580,1,2,0.15,4,29,0,1
"2089",2090,1580,1,2,0.15,4,29,0,1
"2089",9627,2100,0.5,1,0.15,4,28,0,1
"2089",10076,1800,1.05,1.4,0.15,4,42,0,1
"2089",10636,405,0.31,0.744,0.15,4,22,0,1
"2090",2089,1400,1,2,0.15,4,29,0,1
"2090",8364,2160,0.28,0.56,0.15,4,28,0,1
"2090",10637,2430,0.19,0.326,0.15,4,32,0,1
"2091",7787,450,1,2.4,0.15,4,23,0,1
"2091",10644,2160,0.52,0.891,0.15,4,32,0,1
"2091",10650,2160,0.49,0.84,0.15,4,32,0,1
"2092",2093,450,0.48,1.152,0.15,4,25,0,1
"2092",2119,450,0.5,1.2,0.15,4,25,0,1
"2092",7640,1360,0.25,0.5,0.15,4,28,0,1
"2092",10389,1880,0.25,0.5,0.15,4,28,0,1
"2093",2092,450,0.48,1.152,0.15,4,25,0,1
"2093",7639,2040,0.24,0.48,0.15,4,28,0,1
"2093",7641,2820,0.26,0.52,0.15,4,28,0,1
"2094",4490,1450,0.36,0.72,0.15,4,30,0,1
"2094",8347,6000,2.59,2.079,0.15,4,62,0,2
"2095",2097,6000,2.27,1.822,0.15,4,62,0,2
"2096",2094,6000,2.27,1.822,0.15,4,62,0,2
"2096",4492,1450,0.17,0.34,0.15,4,30,0,1
"2097",10056,6000,2.7,2.167,0.15,4,62,0,2
"2098",4872,1450,0.31,0.62,0.15,4,30,0,1
"2098",10055,6000,0.21,0.169,0.15,4,62,0,2
"2099",2101,6000,2.85,2.288,0.15,4,62,0,2
"2100",2098,6000,2.85,2.288,0.15,4,62,0,2
"2101",2019,6000,0.63,0.506,0.15,4,62,0,2
"2101",2024,1450,0.15,0.3,0.15,4,30,0,1
"2102",2018,6000,2.44,1.959,0.15,4,62,0,2
"2102",7798,1450,0.21,0.42,0.15,4,30,0,1
"2103",7790,8000,0.36,0.289,0.15,4,62,0,2
"2104",7792,9500,0.25,0.201,0.15,4,62,0,2
"2105",10052,6000,0.3,0.241,0.15,4,62,0,2
"2105",10063,4000,0.45,0.361,0.15,4,62,0,2
"2106",8876,6000,3.67,2.946,0.15,4,62,0,2
"2107",2109,6000,1.02,0.819,0.15,4,62,0,2
"2107",8223,620,0.34,0.68,0.15,4,30,0,1
"2108",2106,6000,1.02,0.819,0.15,4,62,0,2
"2108",8247,620,0.21,0.42,0.15,4,30,0,1
"2109",3926,6000,0.14,0.112,0.15,4,62,0,2
"2110",2108,6000,2.02,1.621,0.15,4,62,0,2
"2110",8260,620,0.25,0.5,0.15,4,30,0,1
"2111",2112,6000,1.39,1.116,0.15,4,62,0,2
"2112",2113,1450,0.26,0.52,0.15,4,30,0,1
"2112",2123,6000,0.3,0.241,0.15,4,62,0,2
"2112",2124,2600,0.28,0.56,0.15,4,30,0,1
"2113",2114,2600,0.25,0.5,0.15,4,30,0,1
"2113",2202,6000,0.77,0.618,0.15,4,62,0,2
"2114",2113,2600,0.25,0.5,0.15,4,30,0,1
"2114",2124,1450,0.27,0.54,0.15,4,30,0,1
"2114",2171,6000,0.77,0.618,0.15,4,62,0,2
"2115",2114,6000,0.3,0.241,0.15,4,62,0,2
"2115",12210,1450,0.18,0.36,0.15,4,30,0,1
"2116",2122,4000,0.42,0.337,0.15,4,62,0,2
"2117",2118,1450,0.23,0.46,0.15,4,30,0,1
"2117",2382,4000,0.44,0.353,0.15,4,62,0,2
"2118",2115,6000,0.56,0.449,0.15,4,62,0,2
"2119",2092,450,0.5,1.2,0.15,4,25,0,1
"2119",2222,810,0.5,1.2,0.15,4,25,0,1
"2119",7682,1360,0.25,0.5,0.15,4,28,0,1
"2119",7684,1360,0.25,0.5,0.15,4,28,0,1
"2120",2117,4000,0.42,0.337,0.15,4,62,0,2
"2120",4462,1450,0.3,0.6,0.15,4,30,0,1
"2121",2129,940,3.14,3.425,0.15,4,51,0,1
"2121",6449,630,0.57,0.977,0.15,4,35,0,1
"2121",7612,360,0.39,0.669,0.15,4,35,0,1
"2122",4462,1450,0.23,0.46,0.15,4,30,0,1
"2122",12359,4000,0.5,0.401,0.15,4,62,0,2
"2123",4462,6000,0.56,0.449,0.15,4,62,0,2
"2124",2112,2600,0.28,0.56,0.15,4,30,0,1
"2124",2114,1450,0.27,0.54,0.15,4,30,0,1
"2124",12209,6000,0.55,0.441,0.15,4,62,0,2
"2124",12213,2600,0.46,0.789,0.15,4,35,0,1
"2125",2118,6000,1.6,1.284,0.15,4,62,0,2
"2126",8546,1450,0.14,0.28,0.15,4,30,0,1
"2126",8550,6000,2.98,2.392,0.15,4,62,0,2
"2127",2061,430,0.2,0.48,0.15,4,25,0,1
"2127",2877,810,0.29,0.58,0.15,4,29,0,1
"2127",9206,810,0.31,0.744,0.15,4,25,0,1
"2127",10882,720,0.67,1.34,0.15,4,29,0,1
"2128",9206,810,0.4,0.96,0.15,4,25,0,1
"2128",9210,450,0.44,1.056,0.15,4,25,0,1
"2128",10881,1880,0.38,0.76,0.15,4,28,0,1
"2128",12587,1360,0.49,0.98,0.15,4,28,0,1
"2129",2121,1200,3.14,3.425,0.15,4,51,0,1
"2129",2158,770,1.12,1.344,0.15,4,47,0,1
"2129",6452,770,0.73,0.876,0.15,4,47,0,1
"2129",12800,1030,2.3,2.509,0.15,4,51,0,1
"2130",2154,770,0.89,1.187,0.15,4,45,0,1
"2130",6453,510,0.2,0.3,0.15,4,38,0,1
"2131",8551,620,0.24,0.48,0.15,4,30,0,1
"2131",8552,1450,0.18,0.36,0.15,4,30,0,1
"2131",12153,6000,1.1,0.883,0.15,4,62,0,2
"2132",2134,6000,1,0.803,0.15,4,62,0,2
"2132",8551,620,0.2,0.4,0.15,4,30,0,1
"2132",8552,1450,0.18,0.36,0.15,4,30,0,1
"2133",2136,1450,0.26,0.52,0.15,4,30,0,1
"2133",9032,6000,2.01,1.613,0.15,4,62,0,2
"2134",2135,1450,0.26,0.52,0.15,4,30,0,1
"2134",2210,4000,0.86,0.69,0.15,4,62,0,2
"2135",2134,1450,0.26,0.52,0.15,4,30,0,1
"2135",2137,6000,0.59,0.474,0.15,4,62,0,2
"2136",2131,6000,1,0.803,0.15,4,62,0,2
"2136",2133,1450,0.26,0.52,0.15,4,30,0,1
"2137",6635,6000,0.54,0.433,0.15,4,62,0,2
"2137",12143,1450,0.49,0.98,0.15,4,30,0,1
"2138",6636,2600,0.28,0.56,0.15,4,30,0,1
"2138",12143,4000,0.46,0.369,0.15,4,62,0,2
"2139",2210,2000,0.86,0.69,0.15,4,62,0,2
"2140",2133,6000,0.59,0.474,0.15,4,62,0,2
"2141",6638,6000,0.18,0.144,0.15,4,62,0,2
"2141",8559,1450,0.21,0.42,0.15,4,30,0,1
"2141",8563,1450,0.24,0.48,0.15,4,30,0,1
"2142",2074,6000,0.59,0.474,0.15,4,62,0,2
"2143",2075,6000,0.38,0.305,0.15,4,62,0,2
"2144",2146,6000,0.58,0.466,0.15,4,62,0,2
"2144",8570,1450,0.21,0.42,0.15,4,30,0,1
"2145",2143,6000,0.58,0.466,0.15,4,62,0,2
"2145",2211,4000,1,0.803,0.15,4,62,0,2
"2146",2148,6000,1.53,1.228,0.15,4,62,0,2
"2147",2145,6000,1.53,1.228,0.15,4,62,0,2
"2147",8584,620,0.26,0.52,0.15,4,30,0,1
"2147",8587,620,0.2,0.4,0.15,4,30,0,1
"2148",2150,6000,3.06,2.456,0.15,4,62,0,2
"2148",8584,620,0.28,0.56,0.15,4,30,0,1
"2148",8587,620,0.18,0.36,0.15,4,30,0,1
"2149",2147,6000,3.06,2.456,0.15,4,62,0,2
"2150",2346,1450,0.23,0.46,0.15,4,30,0,1
"2150",12717,6000,1.28,1.027,0.15,4,62,0,2
"2151",12639,1080,0.27,0.463,0.15,4,33,0,1
"2151",12640,720,0.2,0.343,0.15,4,33,0,1
"2152",2449,1800,0.1,0.15,0.15,4,36,0,1
"2152",12636,1600,0.25,0.333,0.15,4,45,0,1
"2153",2321,810,1.01,1.347,0.15,4,42,0,1
"2153",10916,1440,0.5,0.857,0.15,4,32,0,1
"2153",11193,1440,0.5,0.75,0.15,4,38,0,1
"2154",2130,770,0.89,1.187,0.15,4,45,0,1
"2154",4231,770,0.76,1.013,0.15,4,45,0,1
"2154",6452,770,0.91,1.092,0.15,4,47,0,1
"2155",2070,770,1.22,1.464,0.15,4,50,0,1
"2155",2158,810,0.45,0.675,0.15,4,40,0,1
"2155",6444,990,1.64,1.968,0.15,4,50,0,1
"2156",2149,6000,1.28,1.027,0.15,4,62,0,2
"2156",2151,1450,0.23,0.46,0.15,4,30,0,1
"2156",2448,1450,0.35,0.7,0.15,4,30,0,1
"2157",10887,1580,0.5,0.75,0.15,4,38,0,1
"2157",10893,1400,0.54,0.81,0.15,4,38,0,1
"2157",10894,1620,0.85,1.275,0.15,4,38,0,1
"2157",12774,1440,0.49,0.735,0.15,4,36,0,1
"2158",2129,430,1.12,1.344,0.15,4,47,0,1
"2158",2155,540,0.45,0.675,0.15,4,40,0,1
"2158",11604,540,0.2,0.3,0.15,4,40,0,1
"2159",2156,6000,0.5,0.401,0.15,4,62,0,2
"2159",2452,1450,0.38,0.76,0.15,4,30,0,1
"2160",9208,2100,0.51,0.765,0.15,4,36,0,1
"2160",10880,1440,0.51,0.874,0.15,4,32,0,1
"2160",10887,1580,0.52,0.78,0.15,4,36,0,1
"2160",12584,2160,0.5,0.75,0.15,4,36,0,1
"2161",9208,2100,0.42,0.63,0.15,4,36,0,1
"2161",10881,1880,0.46,0.92,0.15,4,28,0,1
"2161",12581,1360,0.54,1.08,0.15,4,28,0,1
"2162",2581,1080,0.21,0.36,0.15,4,33,0,1
"2162",10433,1540,0.42,0.84,0.15,4,28,0,1
"2162",12796,1450,0.22,0.44,0.15,4,30,0,1
"2162",12797,1450,0.15,0.3,0.15,4,30,0,1
"2163",2172,1620,0.49,0.735,0.15,4,38,0,1
"2163",2230,4000,1.45,1.261,0.15,4,57,0,2
"2163",4140,810,2.39,2.607,0.15,4,51,0,1
"2163",11607,540,0.64,0.96,0.15,4,38,0,1
"2164",2159,6000,2.64,2.119,0.15,4,62,0,2
"2164",4532,620,0.13,0.26,0.15,4,30,0,1
"2165",1960,6000,1.1,0.883,0.15,4,62,0,2
"2166",1959,6000,1.82,1.461,0.15,4,62,0,2
"2167",2887,620,0.24,0.48,0.15,4,30,0,1
"2167",10042,6000,0.2,0.161,0.15,4,62,0,2
"2168",2915,620,0.14,0.28,0.15,4,30,0,1
"2168",2916,620,0.39,0.78,0.15,4,30,0,1
"2168",10044,6000,5.28,4.238,0.15,4,62,0,2
"2169",2915,620,0.31,0.62,0.15,4,30,0,1
"2169",2916,620,0.13,0.26,0.15,4,30,0,1
"2169",10037,6000,5.3,4.254,0.15,4,62,0,2
"2170",2110,6000,0.58,0.466,0.15,4,62,0,2
"2171",2170,1e+05,0.04,0,0.15,4,0.9,0.4,1
"2172",2163,1440,0.49,0.735,0.15,4,38,0,1
"2172",2194,1440,0.54,0.81,0.15,4,38,0,1
"2172",2247,1170,1.52,1.824,0.15,4,48,0,1
"2173",2225,810,0.5,0.75,0.15,4,36,0,1
"2173",10908,990,1,1.5,0.15,4,36,0,1
"2173",10909,360,0.5,0.857,0.15,4,33,0,1
"2173",12658,1080,1.77,2.36,0.15,4,43,0,1
"2174",2730,1450,0.25,0.5,0.15,4,30,0,1
"2174",10043,6000,0.2,0.161,0.15,4,62,0,2
"2175",2035,6000,0.75,0.602,0.15,4,62,0,2
"2176",5059,6000,0.38,0.305,0.15,4,62,0,2
"2177",2726,1450,0.16,0.32,0.15,4,30,0,1
"2177",5065,6000,1.2,0.963,0.15,4,62,0,2
"2178",2176,6000,1.6,1.284,0.15,4,62,0,2
"2179",2183,6000,2.84,2.28,0.15,4,62,0,2
"2180",2181,1450,0.23,0.46,0.15,4,30,0,1
"2180",2183,2600,0.31,0.62,0.15,4,30,0,1
"2180",2185,4000,3.1,2.488,0.15,4,62,0,2
"2181",2180,1450,0.23,0.46,0.15,4,30,0,1
"2181",2182,2600,0.35,0.7,0.15,4,30,0,1
"2181",5064,6000,2.54,2.039,0.15,4,62,0,2
"2182",1805,6000,1.67,1.34,0.15,4,62,0,2
"2182",2181,2600,0.35,0.7,0.15,4,30,0,1
"2182",2183,1450,0.22,0.44,0.15,4,30,0,1
"2183",1887,6000,1.21,0.971,0.15,4,62,0,2
"2183",2180,2600,0.31,0.62,0.15,4,30,0,1
"2183",2182,1450,0.22,0.44,0.15,4,30,0,1
"2184",2182,4000,3.1,2.488,0.15,4,62,0,2
"2184",2741,1450,0.1,0.2,0.15,4,30,0,1
"2185",2187,4000,1.91,1.533,0.15,4,62,0,2
"2185",2754,1450,0.09,0.18,0.15,4,30,0,1
"2186",2184,4000,1.91,1.533,0.15,4,62,0,2
"2186",2739,1450,0.31,0.62,0.15,4,30,0,1
"2186",2740,1450,0.25,0.5,0.15,4,30,0,1
"2187",2037,4000,1.25,1.186,0.15,4,55,0,2
"2187",2739,1450,0.2,0.4,0.15,4,30,0,1
"2187",2740,1450,0.19,0.38,0.15,4,30,0,1
"2188",2189,4000,0.3,0.241,0.15,4,62,0,2
"2188",6734,1450,0.34,0.68,0.15,4,30,0,1
"2189",2430,4000,1.44,1.156,0.15,4,62,0,2
"2190",2429,4000,3.47,2.785,0.15,4,62,0,2
"2191",2195,4000,2.5,2.007,0.15,4,62,0,2
"2191",4955,1450,0.33,0.66,0.15,4,30,0,1
"2192",9077,720,1.07,1.427,0.15,4,42,0,1
"2192",11023,810,0.93,1.24,0.15,4,45,0,1
"2192",11026,900,1.07,1.427,0.15,4,43,0,1
"2192",12165,900,0.38,0.57,0.15,4,38,0,1
"2193",2190,4000,2.5,2.007,0.15,4,62,0,2
"2193",4950,1450,0.27,0.54,0.15,4,30,0,1
"2194",2172,1620,0.54,0.81,0.15,4,38,0,1
"2194",2223,770,0.78,1.04,0.15,4,45,0,1
"2194",4129,940,2.43,2.916,0.15,4,49,0,1
"2194",11605,2160,0.49,0.84,0.15,4,32,0,1
"2195",9901,6000,3.75,3.01,0.15,4,62,0,2
"2196",2301,6000,0.4,0.321,0.15,4,62,0,2
"2196",6869,2600,0.18,0.36,0.15,4,30,0,1
"2197",9902,6000,2.25,1.806,0.15,4,62,0,2
"2198",7584,1450,0.38,0.76,0.15,4,30,0,1
"2198",12396,6000,2.7,2.167,0.15,4,62,0,2
"2199",2201,6000,2.55,2.047,0.15,4,62,0,2
"2200",2198,6000,2.55,2.047,0.15,4,62,0,2
"2200",7593,620,0.27,0.54,0.15,4,30,0,1
"2201",2124,6000,1.83,1.469,0.15,4,62,0,2
"2202",12500,6000,0.14,0.112,0.15,4,62,0,2
"2203",2113,6000,0.86,0.69,0.15,4,62,0,2
"2203",2381,4000,0.62,0.498,0.15,4,62,0,2
"2204",2384,6000,0.66,0.53,0.15,4,62,0,2
"2205",8276,5400,0.57,0.458,0.15,4,62,0,2
"2205",8603,620,0.2,0.4,0.15,4,30,0,1
"2206",12518,5400,0.96,0.771,0.15,4,62,0,2
"2207",8566,620,0.2,0.4,0.15,4,30,0,1
"2207",8567,620,0.17,0.34,0.15,4,30,0,1
"2207",12506,5400,1.01,0.811,0.15,4,62,0,2
"2208",2209,6000,1.1,0.883,0.15,4,62,0,2
"2208",8566,620,0.16,0.32,0.15,4,30,0,1
"2208",8567,620,0.15,0.3,0.15,4,30,0,1
"2209",2136,4000,0.86,0.69,0.15,4,62,0,2
"2209",2138,4000,0.86,0.69,0.15,4,62,0,2
"2209",8558,620,0.12,0.24,0.15,4,30,0,1
"2210",2207,6000,1.1,0.883,0.15,4,62,0,2
"2211",2079,8000,0.35,0.281,0.15,4,62,0,2
"2212",4522,4000,0.2,0.161,0.15,4,62,0,2
"2212",12144,6000,1.15,0.923,0.15,4,62,0,2
"2213",2077,6000,0.98,0.787,0.15,4,62,0,2
"2214",1906,810,1,1.5,0.15,4,40,0,1
"2214",2308,450,1,1.5,0.15,4,40,0,1
"2214",10725,900,1,1.5,0.15,4,40,0,1
"2214",10731,720,1.54,2.053,0.15,4,42,0,1
"2215",2072,6000,2.15,1.726,0.15,4,62,0,2
"2216",8610,1450,0.33,0.66,0.15,4,30,0,1
"2216",9895,6000,0.68,0.546,0.15,4,62,0,2
"2217",9994,6000,0.9,0.722,0.15,4,62,0,2
"2218",2219,6000,3.07,2.464,0.15,4,62,0,2
"2218",8612,1450,0.4,0.8,0.15,4,30,0,1
"2219",2271,6000,3.8,3.05,0.15,4,62,0,2
"2219",2866,1450,0.41,0.82,0.15,4,30,0,1
"2220",2063,1450,0.38,0.76,0.15,4,30,0,1
"2220",2217,6000,3.07,2.464,0.15,4,62,0,2
"2221",2222,711,0.5,1.2,0.15,4,25,0,1
"2221",2277,711,0.37,0.888,0.15,4,25,0,1
"2221",7725,405,0.25,0.6,0.15,4,25,0,1
"2221",7728,405,0.25,0.6,0.15,4,25,0,1
"2222",2119,450,0.5,1.2,0.15,4,25,0,1
"2222",2221,711,0.5,1.2,0.15,4,25,0,1
"2222",7683,450,0.25,0.6,0.15,4,25,0,1
"2222",10395,450,0.25,0.6,0.15,4,25,0,1
"2223",2194,430,0.78,1.04,0.15,4,45,0,1
"2223",2242,860,0.11,0.165,0.15,4,38,0,1
"2223",11605,430,0.86,1.29,0.15,4,36,0,1
"2224",2163,4000,1.45,1.261,0.15,4,57,0,2
"2225",2173,810,0.5,0.75,0.15,4,36,0,1
"2225",2229,810,0.5,0.857,0.15,4,35,0,1
"2225",10902,990,1,1.5,0.15,4,40,0,1
"2225",12639,1080,0.94,1.41,0.15,4,36,0,1
"2226",1914,720,1,1.5,0.15,4,40,0,1
"2226",6693,1800,0.28,0.42,0.15,4,38,0,1
"2226",10726,1440,1.01,1.212,0.15,4,47,0,1
"2226",10732,1440,1.51,1.812,0.15,4,47,0,1
"2227",2440,900,0.5,1,0.15,4,28,0,1
"2227",10415,1292,0.35,0.7,0.15,4,28,0,1
"2227",12710,1957,0.11,0.189,0.15,4,32,0,1
"2228",12792,1400,0.47,0.94,0.15,4,29,0,1
"2228",12794,1450,0.13,0.26,0.15,4,30,0,1
"2228",12795,1450,0.21,0.42,0.15,4,30,0,1
"2229",2225,810,0.5,0.857,0.15,4,35,0,1
"2229",10903,810,0.71,1.065,0.15,4,36,0,1
"2229",10909,360,0.51,0.874,0.15,4,33,0,1
"2230",2247,1450,0.31,0.62,0.15,4,30,0,1
"2230",6515,4000,2.21,1.922,0.15,4,58,0,2
"2231",2232,4000,0.3,0.241,0.15,4,62,0,2
"2231",2269,1450,0.16,0.32,0.15,4,30,0,1
"2232",9350,4000,0.67,0.538,0.15,4,62,0,2
"2233",2309,1450,0.24,0.48,0.15,4,30,0,1
"2233",2310,1450,0.37,0.74,0.15,4,30,0,1
"2233",2376,1800,0.31,0.465,0.15,4,36,0,1
"2233",4536,1620,0.27,0.405,0.15,4,38,0,1
"2234",2242,610,1.28,2.56,0.15,4,29,0,1
"2234",4232,1050,1.3,1.56,0.15,4,48,0,1
"2234",11606,600,0.6,1.44,0.15,4,25,0,1
"2235",12794,6000,0.62,0.588,0.15,4,55,0,2
"2236",3246,4000,0.99,0.939,0.15,4,55,0,2
"2236",3583,4000,0.22,0.209,0.15,4,52,0,2
"2237",2246,340,0.61,1.464,0.15,4,25,0,1
"2237",2255,540,0.35,0.525,0.15,4,37,0,1
"2237",10073,450,0.44,0.66,0.15,4,39,0,1
"2238",10910,340,0.46,1.104,0.15,4,25,0,1
"2238",10911,360,0.5,1,0.15,4,29,0,1
"2239",2244,360,1.01,2.02,0.15,4,27,0,1
"2239",10911,360,0.24,0.48,0.15,4,29,0,1
"2239",10912,720,0.48,0.96,0.15,4,29,0,1
"2240",2255,540,0.57,0.855,0.15,4,38,0,1
"2240",4241,540,0.25,0.375,0.15,4,38,0,1
"2240",11606,860,0.81,1.08,0.15,4,45,0,1
"2241",7489,1620,0.63,0.945,0.15,4,38,0,1
"2241",10921,810,0.51,1.02,0.15,4,29,0,1
"2241",12746,1620,0.52,0.78,0.15,4,39,0,1
"2242",2223,770,0.11,0.165,0.15,4,38,0,1
"2242",2234,350,1.28,2.56,0.15,4,29,0,1
"2242",4230,510,0.24,0.36,0.15,4,38,0,1
"2243",2244,430,1.02,1.53,0.15,4,36,0,1
"2243",10916,720,0.5,0.75,0.15,4,38,0,1
"2243",10921,810,0.51,0.874,0.15,4,33,0,1
"2244",2239,810,1.01,2.02,0.15,4,27,0,1
"2244",2243,860,1.02,1.53,0.15,4,36,0,1
"2244",10915,1440,0.26,0.39,0.15,4,38,0,1
"2244",11193,1440,0.49,0.735,0.15,4,38,0,1
"2245",2246,1220,1.48,1.776,0.15,4,48,0,1
"2245",11553,790,1.06,1.413,0.15,4,45,0,1
"2245",11559,770,0.9,1.35,0.15,4,39,0,1
"2246",2237,600,0.61,1.464,0.15,4,25,0,1
"2246",2245,1050,1.48,1.776,0.15,4,48,0,1
"2246",11606,600,0.9,1.8,0.15,4,27,0,1
"2247",2172,810,1.52,1.824,0.15,4,48,0,1
"2247",2224,1450,0.29,0.58,0.15,4,30,0,1
"2247",4241,540,0.39,0.585,0.15,4,38,0,1
"2248",2254,990,1.8,1.964,0.15,4,51,0,1
"2248",4242,770,1.21,1.452,0.15,4,50,0,1
"2248",11607,540,0.15,0.225,0.15,4,38,0,1
"2249",2250,680,0.93,1.395,0.15,4,36,0,1
"2249",2253,810,0.75,1.125,0.15,4,36,0,1
"2249",12823,810,0.55,0.943,0.15,4,33,0,1
"2250",2249,770,0.93,1.395,0.15,4,36,0,1
"2250",2251,430,0.07,0.12,0.15,4,33,0,1
"2250",12823,810,1.12,1.68,0.15,4,40,0,1
"2250",12825,1440,0.1,0.2,0.15,4,28,0,1
"2251",2250,430,0.07,0.12,0.15,4,33,0,1
"2251",2252,430,0.5,0.857,0.15,4,33,0,1
"2251",12819,360,1.25,2.143,0.15,4,34,0,1
"2251",12825,1360,0.07,0.105,0.15,4,38,0,1
"2252",2251,430,0.5,0.857,0.15,4,33,0,1
"2252",2377,510,0.51,0.874,0.15,4,35,0,1
"2252",12818,350,1.27,2.177,0.15,4,34,0,1
"2252",12826,700,0.75,1.286,0.15,4,32,0,1
"2253",2249,810,0.75,1.125,0.15,4,36,0,1
"2253",10683,810,1.01,1.515,0.15,4,36,0,1
"2253",10928,720,1.01,1.731,0.15,4,32,0,1
"2254",2248,1080,1.8,1.964,0.15,4,51,0,1
"2254",2278,450,0.44,0.66,0.15,4,40,0,1
"2254",4246,770,1.54,1.848,0.15,4,50,0,1
"2254",4247,510,1.01,1.212,0.15,4,47,0,1
"2255",2237,900,0.35,0.525,0.15,4,37,0,1
"2255",2240,810,0.57,0.855,0.15,4,38,0,1
"2255",11608,790,0.9,1.08,0.15,4,47,0,1
"2256",2257,520,1.05,1.575,0.15,4,36,0,1
"2256",12742,360,1.31,2.62,0.15,4,29,0,1
"2256",12808,630,0.74,1.48,0.15,4,27,0,1
"2257",966,1e+05,0.66,0,0.15,4,25,0,3
"2257",2256,870,1.05,1.575,0.15,4,36,0,1
"2257",11040,900,1.1,1.467,0.15,4,43,0,1
"2257",11041,720,1.25,1.5,0.15,4,48,0,1
"2258",4559,810,0.37,0.74,0.15,4,29,0,1
"2258",11040,870,1.16,1.74,0.15,4,36,0,1
"2258",12804,450,1.63,2.794,0.15,4,34,0,1
"2259",4247,1030,2.19,2.389,0.15,4,51,0,1
"2259",11577,770,0.6,0.9,0.15,4,40,0,1
"2259",11608,790,0.87,1.044,0.15,4,47,0,1
"2260",2261,770,1.52,2.027,0.15,4,44,0,1
"2260",11825,2440,0.59,0.885,0.15,4,40,0,1
"2260",12802,1580,1.01,1.212,0.15,4,47,0,1
"2261",2260,430,1.52,2.027,0.15,4,44,0,1
"2261",11039,430,1.39,1.853,0.15,4,44,0,1
"2262",2274,770,1,1.5,0.15,4,40,0,1
"2262",11036,900,1.46,2.503,0.15,4,34,0,1
"2262",11695,510,0.95,1.267,0.15,4,42,0,1
"2263",2351,3800,0.1,0.116,0.15,4,45,0,2
"2263",2639,1450,0.15,0.3,0.15,4,30,0,1
"2264",2052,1450,0.08,0.16,0.15,4,30,0,1
"2264",2350,3800,0.06,0.07,0.15,4,45,0,2
"2265",10135,1800,0.6,1.2,0.15,4,30,0,1
"2265",12926,2400,0.37,0.555,0.15,4,36,0,1
"2266",2580,2160,0.55,0.943,0.15,4,32,0,1
"2266",3398,6000,0.78,0.74,0.15,4,52,0,2
"2266",7498,3142.800049,0.4,0.8,0.15,4,28,0,1
"2266",10423,1880,0.51,1.02,0.15,4,28,0,1
"2267",2268,1e+05,0.04,0,0.15,4,1.2,0.3,1
"2268",2189,1450,0.14,0.28,0.15,4,30,0,1
"2269",2270,1e+05,0.04,0,0.15,4,1.2,0.3,1
"2270",6713,1450,0.16,0.32,0.15,4,30,0,1
"2271",2856,1450,0.28,0.56,0.15,4,30,0,1
"2271",9896,4000,0.58,0.466,0.15,4,62,0,2
"2272",2220,6000,3.8,3.05,0.15,4,62,0,2
"2273",4762,1220,1.07,1.427,0.15,4,43,0,1
"2273",4893,600,0.29,0.497,0.15,4,35,0,1
"2273",12885,790,0.41,0.615,0.15,4,37,0,1
"2274",2262,770,1,1.5,0.15,4,40,0,1
"2274",2276,860,1.3,1.733,0.15,4,42,0,1
"2274",4578,600,1.03,1.766,0.15,4,32,0,1
"2274",4893,860,1,1.333,0.15,4,42,0,1
"2275",5219,1957,0.45,0.9,0.15,4,28,0,1
"2275",10420,1080,0.99,1.98,0.15,4,27,0,1
"2275",12705,1292,0.3,0.6,0.15,4,28,0,1
"2276",2274,770,1.3,1.733,0.15,4,42,0,1
"2276",11666,790,0.67,1.005,0.15,4,38,0,1
"2276",12886,630,0.25,0.6,0.15,4,25,0,1
"2277",2221,711,0.37,0.888,0.15,4,25,0,1
"2277",2343,396,0.25,0.6,0.15,4,25,0,1
"2277",6728,405,0.25,0.6,0.15,4,25,0,1
"2277",10401,405,0.25,0.6,0.15,4,25,0,1
"2278",2254,450,0.44,0.66,0.15,4,40,0,1
"2278",2292,990,1.15,1.38,0.15,4,47,0,1
"2278",4249,770,1.43,1.716,0.15,4,50,0,1
"2278",4250,810,1.02,1.36,0.15,4,42,0,1
"2279",1827,810,1,1.333,0.15,4,42,0,1
"2279",4997,600,0.81,1.62,0.15,4,27,0,1
"2280",2281,810,1.52,2.027,0.15,4,44,0,1
"2280",2285,810,0.5,0.75,0.15,4,38,0,1
